"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-05",,,,,,,"5","3,N","1","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","1.19","3,,N,16,",,,,,,,,,,,,,,,,,,,"1.36","3,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-06",,,,,,,"2",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.03",",,N,22,",,,,,,,,,,,,,,,,,,,"0.05",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-07",,,,,,,"11",",N","9",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","5.08",",,N,24,",,,,,,,,,,,,,,,,,,,"8.60",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-08",,,,,,,"8",",N","7",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","1.00",",,N,17,",,,,,,,,,,,,,,,,,,,"4.03",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-09",,,,,,,"3","2,N","2","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","1.35","2,,N,24,",,,,,,,,,,,,,,,,,,,"2.48","2,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-10",,,,,,,"5",",N","3",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.20",",,N,05,",,,,,,,,,,,,,,,,,,,"0.51",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-11",,,,,,,"6","1,N","2","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.51","1,,N,15,",,,,,,,,,,,,,,,,,,,"1.15","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2008-12",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.39",",,N,19,",,,,,,,,,,,,,,,,,,,"0.94",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-01",,,,,,,"5",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.19",",,N,01,",,,,,,,,,,,,,,,,,,,"0.35",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-02",,,,,,,"3",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,28,+","0.15",",,N,22,",,,,,,,,,,,,,,,,,,,"0.22",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-03",,,,,,,"7",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.55",",,N,27,",,,,,,,,,,,,,,,,,,,"1.30",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-04",,,,,,,"3",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.11",",,N,12,",,,,,,,,,,,,,,,,,,,"0.20",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-05",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"1.38",",,N,28,",,,,,,,,,,,,,,,,,,,"1.90",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-06",,,,,,,"2","1,N","1","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.19","1,,N,04,",,,,,,,,,,,,,,,,,,,"0.20","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-07",,,,,,,"0","2,N","0","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.00","2,,N,31,+",,,,,,,,,,,,,,,,,,,"0.00","2,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-09",,,,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.71",",,N,12,",,,,,,,,,,,,,,,,,,,"8.30",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-10",,,,,,,"13","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"1.31","2,,N,26,",,,,,,,,,,,,,,,,,,,"3.31","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-11",,,,,,,"5","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"0.90","3,,N,09,",,,,,,,,,,,,,,,,,,,"1.54","3,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2009-12",,,,,,,"15","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"1.00","1,,N,17,",,,,,,,,,,,,,,,,,,,"4.21","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-01",,,,,,,"10","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"3.00","1,,N,15,",,,,,,,,,,,,,,,,,,,"3.80","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-02",,,,,,,"13","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"1.70","3,,N,12,",,,,,,,,,,,,,,,,,,,"4.96","3,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-03",,,,,,,"8","4,N","3","4,N",,,,,,,,,,,,,,,,,,,,,"0.37","4,,N,17,",,,,,,,,,,,,,,,,,,,"1.14","2,a,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-04",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.40",",,N,17,",,,,,,,,,,,,,,,,,,,"0.89",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-05",,,,,,,"6","1,N","1","1,N",,,,,,,,,,,,,,,,,,,,,"0.36","1,,N,16,",,,,,,,,,,,,,,,,,,,"0.56","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-06",,,,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.85",",,N,30,",,,,,,,,,,,,,,,,,,,"3.68",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-07",,,,,,,"14","2,N","11","2,N",,,,,,,,,,,,,,,,,,,,,"2.55","2,,N,01,",,,,,,,,,,,,,,,,,,,"6.56","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-08",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.38",",,N,30,",,,,,,,,,,,,,,,,,,,"0.41",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-11",,,,,,,"7",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.72",",,N,02,",,,,,,,,,,,,,,,,,,,"1.00",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2010-12",,,,,,,"5","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"0.17","2,,N,25,",,,,,,,,,,,,,,,,,,,"0.38","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-02",,,,,,,"7","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"0.23","1,,N,10,",,,,,,,,,,,,,,,,,,,"0.46","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-03",,,,,,,"2","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"0.33","2,,N,06,",,,,,,,,,,,,,,,,,,,"0.43","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-04",,,,,,,"1","1,N","0","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.02","1,,N,12,",,,,,,,,,,,,,,,,,,,"0.02","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-05",,,,,,,"3","4,N","1","4,N",,,,,,,,,,,,,,,,,,,,,"1.17","4,,N,13,",,,,,,,,,,,,,,,,,,,"1.23","4,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-06",,,,,,,"3","4,N","2","4,N",,,,,,,,,,,,,,,,,,,,,"0.70","4,,N,23,",,,,,,,,,,,,,,,,,,,"0.95","4,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-07",,,,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.00","1,,N,31,+",,,,,,,,,,,,,,,,,,,"0.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-08",,,,,,,"1","2,N","1","2,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","1.01","2,,N,26,",,,,,,,,,,,,,,,,,,,"1.01","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-09",,,,,,,"3","2,N","0","2,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.05","2,,N,18,+",,,,,,,,,,,,,,,,,,,"0.12","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-10",,,,,,,"3",",N","2",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","1.22",",,N,13,",,,,,,,,,,,,,,,,,,,"2.38",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-11",,,,,,,"5","3,N","2","3,N",,,,,,,,,,,,,,,,,,,,,"0.17","3,,N,10,",,,,,,,,,,,,,,,,,,,"0.35","3,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2011-12",,,,,,,"11","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"0.68","1,,N,03,",,,,,,,,,,,,,,,,,,,"1.69","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0021","CORPUS CHRISTI 3.2 SSW, TX US","27.754709","-97.403791","9.8","2012-01",,,,,,,"7","3,N","2","3,N",,,,,,,,,,,,,,,,,,,,,"0.17","3,,N,09,",,,,,,,,,,,,,,,,,,,"0.44","3,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-03",,,,,,,"4","3,N","3","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.85","3,,N,11,",,,,,,,,,,,,,,,,,,,"1.66","3,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-04",,,,,,,"6","1,N","4","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.98","1,,N,26,",,,,,,,,,,,,,,,,,,,"2.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-05",,,,,,,"4","1,N","2","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","1.00","1,,N,16,",,,,,,,,,,,,,,,,,,,"1.15","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-07",,,,,,,"9",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","4.30",",,N,23,",,,,,,,,,,,,,,,,,,,"8.14",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-08",,,,,,,"8","1,N","5","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","1.91","1,,N,17,",,,,,,,,,,,,,,,,,,,"4.73","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-09",,,,,,,"4","1,N","2","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","2.60","1,,N,24,",,,,,,,,,,,,,,,,,,,"2.90","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-10",,,,,,,"6","2,N","4","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.79","2,,N,17,",,,,,,,,,,,,,,,,,,,"1.71","2,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-11",,,,,,,"6",",N","4",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.80",",,N,14,",,,,,,,,,,,,,,,,,,,"1.70",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2008-12",,,,,,,"4","1,N","3","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.65","1,,N,23,",,,,,,,,,,,,,,,,,,,"1.12","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-01",,,,,,,"4","1,N","2","1,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.30","1,,N,01,",,,,,,,,,,,,,,,,,,,"0.55","1,,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-02",,,,,,,"4","1,N","0","1,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.08","1,,N,11,",,,,,,,,,,,,,,,,,,,"0.16","1,,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-03",,,,,,,"5","2,N","3","2,N",,,,,,,,,,,,,,,,,,,,,"0.50","2,,N,27,",,,,,,,,,,,,,,,,,,,"1.10","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-04",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.17",",,N,12,",,,,,,,,,,,,,,,,,,,"0.24",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-05",,,,,,,"5",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.48",",,N,28,",,,,,,,,,,,,,,,,,,,"1.22",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-06",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.23",",,N,04,",,,,,,,,,,,,,,,,,,,"0.23",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-07",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-09",,,,,,,"8","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"2.45","1,,N,11,",,,,,,,,,,,,,,,,,,,"4.82","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-10",,,,,,,"13",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"3.40",",,N,27,",,,,,,,,,,,,,,,,,,,"6.69",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-11",,,,,,,"5","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"2.91","1,,N,20,",,,,,,,,,,,,,,,,,,,"5.90","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2009-12",,,,,,,"14","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"1.29","1,,N,17,",,,,,,,,,,,,,,,,,,,"5.53","1,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-01",,,,,,,"5",",N","4",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","4.30",",,N,15,",,,,,,,,,,,,,,,,,,,"5.45",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-02",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.70",",,N,12,",,,,,,,,,,,,,,,,,,,"4.94",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-03",,,,,,,"5",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.60",",,N,21,",,,,,,,,,,,,,,,,,,,"1.17",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-04",,,,,,,"8",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.20",",,N,16,",,,,,,,,,,,,,,,,,,,"0.61",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-05",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.46",",,N,16,",,,,,,,,,,,,,,,,,,,"0.57",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-06",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"2.08",",,N,03,",,,,,,,,,,,,,,,,,,,"3.31",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-07",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"1.60",",,N,01,",,,,,,,,,,,,,,,,,,,"5.62",",,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-08",,,,,,,"2",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.08",",,N,30,",,,,,,,,,,,,,,,,,,,"0.12",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-11",,,,,,,"4","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"0.88","2,,N,02,",,,,,,,,,,,,,,,,,,,"1.13","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2010-12",,,,,,,"4",",N","1",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.13",",,N,29,",,,,,,,,,,,,,,,,,,,"0.25",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-01",,,,,,,"7","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"2.30","2,,N,16,",,,,,,,,,,,,,,,,,,,"4.95","2,,,N",,,,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-02",,,,,,,"2","1,N","2","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,28,+","0.18","1,,N,05,",,,,,,,,,,,,,,,,,,,"0.28","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-03",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.18",",,N,06,",,,,,,,,,,,,,,,,,,,"0.23",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-05",,,,,,,"2","2,N","1","2,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","1.40","2,,N,13,",,,,,,,,,,,,,,,,,,,"1.43","2,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-06",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.68",",,N,23,",,,,,,,,,,,,,,,,,,,"0.79",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-07",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.22",",,N,10,",,,,,,,,,,,,,,,,,,,"0.31",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-08",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.50",",,N,26,",,,,,,,,,,,,,,,,,,,"0.50",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-09",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.45",",,N,17,",,,,,,,,,,,,,,,,,,,"0.50",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1TXNU0020","CORPUS CHRISTI 3.6 W, TX US","27.706121","-97.351788","7.0","2011-10",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","2.23",",,N,14,",,,,,,,,,,,,,,,,,,,"3.38",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
